date,open,high,low,close,volume
2025-09-30,754.16,766.6,735.98,739.98,51521468
2025-10-01,742.26,782.57,724.34,767.98,53789797
2025-10-02,772.88,786.77,753.61,781.26,37566464
2025-10-03,798.7,837.41,792.44,821.72,52614538
2025-10-06,820.06,833.65,808.2,825.47,29054494
2025-10-07,827.6,850.52,812.88,840.38,61851293
2025-10-08,846.81,861.15,818.45,824.39,59852794
2025-10-09,810.41,834.56,791.23,825.64,49491099
2025-10-10,817.79,830.12,812.67,829.99,61382621
2025-10-13,843.19,845.86,824.86,831.65,56087612
2025-10-14,835.01,853.98,819.84,848.62,27731321
2025-10-15,851.33,862.89,827.8,841.24,57586938
2025-10-16,831.24,837.24,824.82,833.38,63910752
2025-10-17,833.25,842.42,788.11,801.97,40379717
2025-10-20,810.61,855.76,799.24,855.67,61959552
2025-10-21,863.37,878.26,855.79,875.77,35388200
2025-10-22,877.64,896.92,850.19,866.14,53275153
2025-10-23,859.6,864.9,842.47,863.15,34616897
2025-10-24,860.97,861.62,824.13,837.58,65152275
2025-10-27,839.66,841.7,821.01,832.51,63673587
2025-10-28,830.38,851.23,823.64,842.6,41157800
2025-10-29,842.29,850.15,826.94,850.03,37589709
2025-10-30,852.01,854.98,806.89,811.55,31911392
2025-10-31,805.04,865.56,790.47,853.03,46265960
2025-11-03,843.94,869.72,839.35,857.25,49763857
2025-11-04,862.71,871.33,831.07,843.94,49045618
2025-11-05,844.54,845.0,821.38,823.9,24793176
2025-11-06,826.28,840.23,814.0,816.92,41831419
2025-11-07,809.17,815.95,791.94,803.73,44878231
2025-11-10,798.64,801.78,776.57,784.1,47590175
2025-11-11,792.85,823.22,779.37,818.6,26947606
2025-11-12,803.7,866.76,797.14,855.56,43043908
2025-11-13,853.18,854.55,842.51,851.73,27752481
2025-11-14,855.35,888.33,845.39,886.58,33817046
2025-11-17,901.1,925.67,879.33,879.46,36603155
2025-11-18,886.33,898.99,874.92,884.81,40494425
2025-11-19,881.03,888.49,829.28,845.82,31098496
2025-11-20,837.24,880.11,834.55,872.51,50726648
2025-11-21,859.92,864.74,828.14,844.85,30558357
2025-11-24,845.63,848.74,827.59,837.19,37920786
2025-11-25,833.12,853.73,816.95,853.48,34188817
2025-11-26,850.52,862.93,830.24,837.62,37060944
2025-11-27,845.89,861.55,835.37,859.21,25018005
2025-11-28,867.55,868.53,839.59,839.69,64745008
2025-12-01,847.59,858.19,818.96,830.68,47940438
2025-12-02,842.64,857.14,774.47,780.8,41562145
2025-12-03,773.08,778.98,746.73,752.01,35934803
2025-12-04,732.39,736.7,710.35,720.26,32619715
2025-12-05,721.62,726.06,682.47,687.96,24888432
2025-12-08,685.69,687.52,667.99,676.66,53739395
2025-12-09,675.82,689.48,670.41,674.94,52020074
2025-12-10,683.56,686.48,643.73,651.9,39223862
2025-12-11,650.0,687.31,645.34,671.16,32733528
2025-12-12,670.59,684.18,670.35,681.9,42566116
2025-12-15,673.92,684.31,670.21,682.9,59048278
2025-12-16,675.92,722.16,674.82,714.81,42791959
2025-12-17,721.74,735.14,697.17,698.52,57164249
2025-12-18,703.13,712.7,688.17,689.65,33294199
2025-12-19,696.79,700.7,679.56,683.91,39957793
2025-12-22,676.36,683.52,661.87,662.08,42521622
2025-12-23,663.07,681.05,661.77,671.96,59879718
2025-12-24,677.76,685.95,661.3,664.86,27945595
2025-12-25,664.77,685.93,664.58,684.65,32551478
2025-12-26,695.1,711.9,688.98,707.2,40647391
2025-12-29,704.73,723.67,703.69,712.1,53293530
2025-12-30,708.7,712.8,687.12,696.47,37350453
2025-12-31,707.81,716.85,697.67,698.55,64532277
2026-01-01,705.34,705.62,671.91,687.78,42910862
2026-01-02,683.6,718.17,671.45,711.68,48761330
2026-01-05,707.85,709.16,674.03,686.69,26621719
2026-01-06,686.07,686.39,660.44,672.99,58139914
2026-01-07,666.51,696.43,663.77,690.11,38778434
2026-01-08,682.87,706.04,678.36,698.57,44008316
2026-01-09,686.22,710.03,685.55,706.89,43747201
2026-01-12,713.38,720.15,705.16,717.39,46210341
2026-01-13,717.63,727.6,708.06,727.45,46550673
2026-01-14,728.06,737.86,713.36,724.3,46671488
2026-01-15,731.3,758.07,718.4,752.24,48119177
2026-01-16,743.76,776.38,732.36,765.59,48330374
2026-01-19,763.92,771.03,756.69,756.8,35620339
2026-01-20,766.11,771.15,725.27,741.23,47332949
2026-01-21,749.47,753.37,746.86,752.93,35231559
2026-01-22,763.04,789.45,760.13,778.76,64865950
2026-01-23,787.45,788.42,732.16,735.13,42786972
2026-01-26,727.26,731.85,721.17,728.8,53133147
2026-01-27,735.05,746.71,734.3,736.12,60171014
2026-01-28,734.99,749.5,722.47,747.4,25142629
2026-01-29,752.43,755.84,720.5,722.68,42681056
2026-01-30,731.25,754.67,722.19,754.05,50815318
2026-02-02,755.82,762.67,713.95,729.95,62493782
2026-02-03,735.12,780.02,727.42,763.83,41598832
2026-02-04,759.9,773.86,746.99,761.13,32771128
2026-02-05,751.12,758.85,705.22,705.97,25598778
2026-02-06,710.58,775.55,700.32,751.69,51565617
2026-02-09,759.55,759.67,741.85,742.84,29109610
2026-02-10,746.53,761.07,727.42,737.36,32933393
2026-02-11,739.21,752.63,737.22,746.77,40170931
2026-02-12,737.64,753.94,731.29,749.63,52334687
2026-02-13,745.03,757.95,727.55,734.06,26086900
2026-02-16,729.04,761.59,715.88,757.68,57808423
2026-02-17,746.54,780.82,743.57,766.66,46484744
2026-02-18,763.84,773.8,742.45,750.17,48720479
2026-02-19,747.6,758.88,717.87,730.05,64505725
2026-02-20,721.47,742.41,717.14,742.2,61203496
2026-02-23,750.98,768.55,739.48,768.3,51123967
2026-02-24,764.33,785.95,750.76,779.84,38112470
2026-02-25,777.24,846.12,772.77,841.96,29492143
2026-02-26,833.01,841.65,826.21,828.57,49921006
2026-02-27,841.3,845.92,820.97,826.52,56795023
2026-03-02,815.69,870.94,813.79,855.66,59659796
2026-03-03,858.6,858.94,838.03,844.14,42678736
2026-03-04,842.09,854.16,789.81,797.59,40462221
2026-03-05,790.44,795.21,766.75,784.04,44300584
2026-03-06,799.61,803.18,777.13,779.97,49812594
2026-03-09,769.9,770.76,745.27,747.16,43383751
2026-03-10,743.2,757.0,741.81,755.97,46768790
2026-03-11,767.59,781.91,751.64,764.01,53250371
2026-03-12,745.9,771.3,735.95,764.25,30544985
2026-03-13,766.27,809.26,763.12,809.23,26682809
2026-03-16,798.86,809.08,795.33,808.31,51439812
2026-03-17,816.58,841.15,805.33,833.7,43577514
2026-03-18,843.55,855.45,813.01,823.27,54572433
2026-03-19,813.56,816.64,772.59,787.32,52966988
2026-03-20,782.32,805.64,777.64,778.86,44523006
2026-03-23,780.18,787.18,767.2,768.76,49696496
2026-03-24,761.48,779.17,746.47,773.62,52306487
2026-03-25,780.72,802.21,728.06,743.82,40325685
2026-03-26,742.62,760.66,738.81,748.55,50952660
2026-03-27,752.55,762.56,735.57,738.95,37494675
2026-03-30,732.09,742.91,722.69,738.12,63757023
2026-03-31,729.35,733.25,703.31,709.41,50520212
2026-04-01,704.63,729.22,703.03,715.55,59058918
2026-04-02,720.91,737.57,662.21,663.13,48348603
2026-04-03,664.91,665.47,658.65,663.71,55780597
2026-04-06,666.47,675.7,650.97,653.61,59244299
2026-04-07,649.66,665.89,647.1,664.87,32939572
2026-04-08,664.2,689.18,632.4,636.46,27859152
2026-04-09,642.62,649.89,623.15,627.51,46176405
2026-04-10,623.56,626.91,615.76,621.78,62883528
2026-04-13,615.68,675.74,612.98,659.23,64320095
2026-04-14,650.19,695.31,648.99,682.97,57559385
2026-04-15,681.64,693.28,676.83,688.4,25231770
2026-04-16,697.55,706.03,694.62,702.09,29377769
2026-04-17,700.14,734.47,694.07,726.24,35169991
2026-04-20,730.87,735.42,707.66,725.89,52992443
2026-04-21,726.39,739.57,720.99,726.45,61232292
2026-04-22,742.9,758.14,741.17,748.97,32706566
2026-04-23,749.19,758.78,743.35,754.57,28901194
2026-04-24,754.7,757.59,720.75,733.43,53014986
2026-04-27,730.82,738.9,715.11,716.65,53243764
2026-04-28,717.01,736.98,704.44,713.28,24645913
2026-04-29,712.02,725.28,708.75,724.32,41610423
2026-04-30,735.19,738.65,710.82,718.21,32565903
2026-05-01,720.54,724.11,683.49,686.5,31725850
2026-05-04,683.42,691.7,677.21,678.84,42659781
2026-05-05,688.78,690.84,667.87,675.69,45126741
2026-05-06,670.15,671.16,666.66,670.27,39789690
2026-05-07,675.85,676.94,634.88,650.83,42022655
2026-05-08,656.72,661.17,653.01,656.57,47367987
2026-05-11,654.05,667.86,645.07,659.73,47240386
2026-05-12,661.72,665.36,646.3,655.34,41277610
2026-05-13,651.66,657.54,638.54,649.38,30542270
2026-05-14,649.18,658.97,635.69,637.25,44196024
2026-05-15,628.07,655.75,626.86,638.59,24947132
2026-05-18,641.69,667.28,633.72,653.45,57782089
2026-05-19,654.91,660.61,653.55,654.44,54716587
2026-05-20,659.87,660.43,626.31,636.48,55578994
2026-05-21,630.16,636.98,619.29,624.25,46963440
2026-05-22,622.82,649.71,605.62,608.11,38068603
2026-05-25,605.49,638.6,596.92,615.92,43773662
2026-05-26,618.77,624.48,605.32,607.4,51818750
2026-05-27,608.18,608.52,552.71,573.16,26590098
2026-05-28,572.4,585.69,562.82,579.97,35453263
2026-05-29,583.27,589.76,573.92,576.88,28575400
2026-06-01,579.28,590.51,572.19,588.2,39291745
2026-06-02,586.04,590.26,569.84,579.23,58921598
2026-06-03,581.55,581.98,560.25,570.09,54700270
2026-06-04,570.68,572.84,548.38,555.56,44983921
2026-06-05,568.54,578.39,554.17,557.92,35022955
2026-06-08,559.32,580.34,557.88,578.9,33742521
2026-06-09,581.55,596.75,574.64,585.4,40461428
2026-06-10,582.72,590.2,554.54,555.43,49609712
2026-06-11,537.91,566.91,531.44,564.32,61130090
2026-06-12,571.85,576.88,538.21,556.37,55486855
2026-06-15,558.79,574.27,551.6,559.14,26216547
2026-06-16,558.41,571.44,531.71,534.15,36636883
2026-06-17,532.82,536.78,526.38,533.46,46547087
2026-06-18,537.25,545.67,485.93,497.21,58909431
2026-06-19,494.36,502.21,477.53,486.78,37949681
2026-06-22,482.15,520.26,471.96,516.29,47187799
2026-06-23,515.72,534.02,514.21,532.17,32766695
2026-06-24,525.86,550.66,518.82,549.99,47232878
2026-06-25,546.7,548.87,523.24,527.62,38758951
2026-06-26,527.41,530.11,511.33,513.37,35989195
2026-06-29,517.16,536.0,506.63,535.26,59083279
2026-06-30,531.08,532.41,510.39,527.02,46413067
2026-07-01,533.05,538.05,516.03,516.12,57172863
2026-07-02,515.57,535.53,513.97,535.03,37973376
2026-07-03,534.11,559.95,514.14,547.13,46486116
2026-07-06,549.03,564.27,534.8,540.97,62286208
2026-07-07,541.95,549.71,539.14,545.05,55521446
2026-07-08,538.42,546.8,521.81,530.0,47033639
2026-07-09,531.87,536.67,530.94,533.26,60014223
2026-07-10,538.74,538.82,531.38,532.96,63155805
2026-07-13,537.29,548.9,510.18,511.16,35225024
2026-07-14,502.46,515.04,487.5,506.13,56251230
2026-07-15,504.73,510.55,495.39,497.47,48326557
2026-07-16,489.83,497.11,478.91,495.49,40148161
2026-07-17,498.4,505.52,467.54,475.76,65176415
2026-07-20,480.41,487.93,471.81,475.4,59268481
2026-07-21,480.52,481.19,454.31,459.47,40500601
2026-07-22,464.17,464.24,417.9,428.6,25661457
2026-07-23,432.54,445.05,407.15,414.14,27001804
2026-07-24,416.85,430.66,414.04,425.62,29119321
2026-07-27,425.64,427.9,403.0,407.96,49292760
2026-07-28,408.7,417.1,406.87,412.99,42125251
2026-07-29,414.03,428.1,411.74,421.06,36696177
2026-07-30,424.78,443.03,424.22,439.83,60695249
2026-07-31,435.21,446.41,406.07,411.41,32193220
2026-08-03,415.74,423.56,414.27,421.3,28492897
2026-08-04,418.13,421.62,411.54,420.68,62649313
2026-08-05,428.36,428.89,422.03,423.41,38342109
2026-08-06,420.81,430.97,415.0,428.34,58643287
2026-08-07,424.58,438.56,418.91,431.42,48392148
2026-08-10,431.93,434.97,429.57,429.96,30409755
2026-08-11,429.42,440.22,420.25,436.6,51452608
2026-08-12,430.44,432.09,427.67,429.9,64137834
2026-08-13,428.92,439.67,418.54,427.68,26715790
2026-08-14,422.92,432.55,417.7,431.87,43083838
2026-08-17,436.18,448.06,432.42,440.26,30410168
2026-08-18,442.27,447.18,419.37,423.27,35747496
2026-08-19,423.37,423.5,409.31,412.72,47104067
2026-08-20,415.0,423.88,413.43,418.66,59256341
2026-08-21,423.25,426.08,413.98,417.55,37480063
2026-08-24,424.59,428.34,412.76,413.03,46662196
2026-08-25,411.82,413.33,404.72,405.15,41832419
2026-08-26,400.85,404.83,395.88,403.57,41710188
2026-08-27,409.18,416.19,402.22,404.28,56987964
2026-08-28,411.83,436.98,407.94,429.26,45380428
