date,open,high,low,close,volume
2025-09-30,171.28,176.2,169.57,175.59,66557944
2025-10-01,174.68,186.65,173.76,184.64,75932859
2025-10-02,184.77,186.3,182.75,184.08,54437650
2025-10-03,182.72,183.32,181.73,183.1,64941892
2025-10-06,182.59,183.89,177.25,178.32,52304319
2025-10-07,177.44,178.58,174.15,174.34,36331009
2025-10-08,174.56,179.84,173.61,178.98,36211350
2025-10-09,179.62,181.44,179.37,181.27,88552056
2025-10-10,181.63,181.76,180.48,181.51,77732325
2025-10-13,182.88,185.01,181.41,183.1,44095566
2025-10-14,183.15,186.6,182.69,185.33,39294429
2025-10-15,185.66,186.15,185.36,185.55,40870975
2025-10-16,184.7,192.4,184.13,190.48,68092130
2025-10-17,191.62,193.46,190.76,191.04,53138473
2025-10-20,192.14,192.22,188.68,190.19,49296687
2025-10-21,190.68,191.7,188.89,190.31,57898474
2025-10-22,188.54,191.26,186.67,188.29,81551071
2025-10-23,188.19,189.33,184.4,186.86,35545381
2025-10-24,185.56,193.89,184.35,191.75,87735650
2025-10-27,191.7,192.11,186.49,187.67,71054830
2025-10-28,187.82,188.07,184.67,184.72,86898032
2025-10-29,184.32,196.19,183.68,196.06,42979529
2025-10-30,194.92,200.35,194.29,198.49,65840995
2025-10-31,197.6,202.42,196.73,202.32,45862436
2025-11-03,200.61,201.33,198.75,199.36,61707797
2025-11-04,200.54,202.38,199.96,201.38,75784553
2025-11-05,201.17,202.08,190.64,192.5,41560325
2025-11-06,190.71,191.22,186.69,188.48,63945206
2025-11-07,188.82,190.93,185.59,187.0,79619536
2025-11-10,186.22,187.13,181.05,183.1,37546938
2025-11-11,182.6,190.72,182.15,190.34,65347776
2025-11-12,190.1,191.83,183.77,185.65,41418710
2025-11-13,186.2,186.84,183.35,186.69,36594640
2025-11-14,187.44,188.06,186.01,186.18,60296914
2025-11-17,187.21,188.35,185.58,186.15,37822623
2025-11-18,186.63,187.13,186.06,186.17,80870552
2025-11-19,187.36,188.44,184.58,185.35,84277465
2025-11-20,185.38,189.21,183.67,187.63,87261601
2025-11-21,186.21,190.43,186.17,190.35,79663638
2025-11-24,191.05,195.84,190.75,195.78,44713770
2025-11-25,195.86,201.53,195.76,200.94,36967809
2025-11-26,200.14,202.63,198.35,198.52,55325848
2025-11-27,197.41,201.29,195.53,200.6,86386687
2025-11-28,200.65,205.06,200.07,202.43,38665934
2025-12-01,204.17,204.47,203.07,203.94,86807464
2025-12-02,204.43,211.23,204.27,209.29,52703088
2025-12-03,210.01,210.43,208.88,209.74,47328988
2025-12-04,208.92,217.52,208.72,214.96,89441851
2025-12-05,215.17,215.24,211.35,212.27,61591726
2025-12-08,212.52,214.85,207.54,208.62,69559241
2025-12-09,207.28,214.87,204.98,213.61,78156348
2025-12-10,213.31,215.49,211.42,214.88,44236914
2025-12-11,215.71,218.18,212.97,215.52,52147404
2025-12-12,214.5,214.71,211.06,213.47,61219768
2025-12-15,213.29,216.87,211.37,213.23,83950334
2025-12-16,213.45,220.5,212.87,218.89,35677541
2025-12-17,217.65,219.24,212.63,214.26,82870158
2025-12-18,214.77,215.82,214.14,215.72,39484873
2025-12-19,215.99,218.98,215.03,218.18,51706618
2025-12-22,218.9,220.64,211.22,212.64,48555962
2025-12-23,213.41,220.01,211.06,218.79,60996604
2025-12-24,218.89,220.97,218.55,220.39,50874405
2025-12-25,220.13,222.66,218.19,219.79,87749330
2025-12-26,220.11,221.04,219.31,219.57,39027609
2025-12-29,219.08,224.56,217.48,223.25,77766761
2025-12-30,222.06,224.21,217.75,218.43,74456934
2025-12-31,219.84,229.74,219.44,227.87,39091449
2026-01-01,227.79,229.29,223.33,225.18,58416170
2026-01-02,226.02,226.08,221.36,222.69,82130935
2026-01-05,223.27,225.77,220.55,220.59,49718694
2026-01-06,221.3,224.4,220.35,222.64,37240121
2026-01-07,222.2,222.57,217.7,218.2,83755133
2026-01-08,219.25,220.52,212.78,214.67,42073348
2026-01-09,213.79,215.1,207.4,209.35,45381919
2026-01-12,208.66,212.36,207.31,211.81,51607209
2026-01-13,212.26,216.57,211.7,215.66,54527791
2026-01-14,213.37,215.66,212.99,215.4,41990386
2026-01-15,214.18,220.28,213.74,216.9,46577195
2026-01-16,216.46,216.91,210.52,212.8,49989310
2026-01-19,211.94,215.01,209.68,214.88,88070607
2026-01-20,215.84,216.45,213.86,215.37,80508919
2026-01-21,217.11,219.04,210.31,211.67,35739270
2026-01-22,211.43,212.4,208.19,209.09,59159168
2026-01-23,208.49,208.76,203.13,206.11,51042665
2026-01-26,207.2,211.94,205.37,211.08,48640220
2026-01-27,210.06,211.99,209.51,210.32,83054525
2026-01-28,209.64,214.24,209.02,212.74,84749003
2026-01-29,212.36,212.61,206.26,208.91,54065398
2026-01-30,208.67,210.84,207.9,210.57,55641598
2026-02-02,209.76,210.58,207.04,207.16,89014175
2026-02-03,206.55,209.86,206.46,209.26,43848995
2026-02-04,209.3,211.76,207.33,211.71,50374939
2026-02-05,212.27,217.51,211.21,213.24,46251517
2026-02-06,212.62,219.84,212.16,217.43,79947017
2026-02-09,217.63,220.36,216.35,219.22,77517391
2026-02-10,219.52,220.81,215.16,215.79,79166936
2026-02-11,217.79,218.24,214.57,215.09,49735599
2026-02-12,215.73,216.03,214.42,214.52,67257410
2026-02-13,214.0,219.95,213.25,219.95,46669200
2026-02-16,220.73,221.06,216.36,218.78,81550187
2026-02-17,217.45,217.68,217.07,217.56,83993741
2026-02-18,216.74,223.22,215.34,221.45,62707641
2026-02-19,220.79,221.45,219.86,220.19,68353075
2026-02-20,217.68,220.77,217.36,219.95,68923035
2026-02-23,221.22,224.53,220.65,223.88,48868143
2026-02-24,222.88,223.19,221.64,222.02,74246417
2026-02-25,220.99,221.16,220.04,220.14,53480176
2026-02-26,220.59,222.26,218.43,222.16,36394805
2026-02-27,222.66,223.83,221.59,222.29,71970546
2026-03-02,222.46,224.79,216.07,217.58,53994051
2026-03-03,217.13,217.74,215.22,215.37,46786969
2026-03-04,213.2,216.78,212.72,214.68,82864241
2026-03-05,214.86,216.94,213.2,213.81,62040672
2026-03-06,212.5,219.58,212.31,217.48,85530277
2026-03-09,215.81,220.17,215.01,220.09,53899464
2026-03-10,218.42,219.85,216.47,218.22,84706886
2026-03-11,216.57,223.0,215.24,221.78,61797678
2026-03-12,221.89,227.18,221.62,225.22,47993337
2026-03-13,225.26,226.19,221.79,222.02,74764366
2026-03-16,221.38,226.92,221.25,222.86,59504530
2026-03-17,223.46,226.5,220.25,221.98,91527866
2026-03-18,220.95,224.95,219.95,223.75,43500392
2026-03-19,225.44,227.85,219.98,221.69,74063514
2026-03-20,222.79,225.31,220.23,222.5,90059808
2026-03-23,220.77,231.44,218.54,230.22,83662905
2026-03-24,231.22,236.81,228.24,235.99,60767470
2026-03-25,237.33,238.34,229.32,233.29,39502798
2026-03-26,235.76,236.72,228.24,228.91,37083068
2026-03-27,229.97,233.62,229.03,232.53,48318211
2026-03-30,233.67,237.19,227.07,227.92,71163620
2026-03-31,228.6,230.95,224.98,226.22,67007340
2026-04-01,226.3,227.61,223.84,227.44,81525569
2026-04-02,228.2,229.0,226.04,228.25,65127705
2026-04-03,229.02,235.62,228.68,235.22,74213463
2026-04-06,234.73,237.38,234.51,237.16,56452437
2026-04-07,238.0,240.39,227.53,230.75,41634351
2026-04-08,231.61,231.99,230.63,231.78,63874143
2026-04-09,231.9,233.86,225.88,227.65,36876122
2026-04-10,228.59,230.66,227.51,229.64,82412479
2026-04-13,229.13,233.11,225.89,230.04,56080932
2026-04-14,229.16,229.62,221.04,221.63,85869993
2026-04-15,221.1,229.41,219.43,228.85,49542992
2026-04-16,228.47,231.11,224.05,230.48,38419947
2026-04-17,229.75,231.2,228.91,231.11,62850420
2026-04-20,229.93,231.11,229.19,229.84,68531500
2026-04-21,229.87,230.64,225.3,227.34,57068936
2026-04-22,228.1,231.65,224.7,231.52,69023519
2026-04-23,231.41,231.81,226.8,230.41,63910635
2026-04-24,229.55,231.6,227.59,229.34,63140732
2026-04-27,230.15,230.7,224.04,224.68,45711965
2026-04-28,222.57,230.03,221.56,229.11,91362069
2026-04-29,230.86,233.62,230.26,232.49,84229995
2026-04-30,233.46,233.67,225.49,227.57,80504777
2026-05-01,228.04,229.11,223.62,224.24,83335929
2026-05-04,224.89,226.96,224.66,226.69,49243240
2026-05-05,225.43,226.53,223.23,225.23,40346161
2026-05-06,225.17,226.37,221.13,222.49,81514524
2026-05-07,222.57,224.74,221.79,223.69,79596205
2026-05-08,223.57,224.35,221.74,223.97,71177922
2026-05-11,223.67,224.63,222.6,223.27,44215707
2026-05-12,224.63,226.79,224.2,226.61,86740023
2026-05-13,226.24,227.24,223.06,223.74,71858670
2026-05-14,224.43,224.45,222.41,222.88,72849894
2026-05-15,223.79,227.24,221.04,225.79,41989292
2026-05-18,226.36,227.09,220.94,222.56,85303010
2026-05-19,221.56,225.49,219.07,225.31,41284895
2026-05-20,224.14,224.4,218.14,219.78,88240898
2026-05-21,219.83,220.13,218.82,219.41,68540180
2026-05-22,219.06,227.91,219.0,227.44,51497864
2026-05-25,225.53,228.59,225.31,228.56,88386044
2026-05-26,227.47,233.87,226.89,233.52,88094317
2026-05-27,234.09,234.13,230.12,232.02,37922115
2026-05-28,232.0,234.31,230.88,233.48,75094090
2026-05-29,234.69,240.88,232.75,239.83,70858200
2026-06-01,239.51,239.8,236.81,238.62,74929217
2026-06-02,238.37,246.86,238.14,246.7,68173075
2026-06-03,245.48,246.94,244.55,246.5,53596498
2026-06-04,246.77,249.1,243.82,247.28,54914390
2026-06-05,246.62,249.96,245.96,249.86,55412922
2026-06-08,249.5,256.52,246.29,252.92,79892733
2026-06-09,252.84,257.44,252.4,256.63,74866965
2026-06-10,258.23,259.16,255.31,255.73,51488200
2026-06-11,255.97,256.43,247.59,249.49,84983765
2026-06-12,248.68,256.2,248.66,253.77,59862783
2026-06-15,255.28,261.85,254.37,260.25,66228237
2026-06-16,259.28,265.05,259.19,263.45,68812546
2026-06-17,263.3,268.25,262.6,266.43,47158819
2026-06-18,265.77,271.56,265.04,269.52,55088127
2026-06-19,271.4,271.48,263.83,266.0,46765902
2026-06-22,266.83,267.14,262.98,264.79,78273020
2026-06-23,265.06,266.22,261.88,262.03,83019268
2026-06-24,261.01,261.18,253.65,254.15,80752504
2026-06-25,253.03,261.59,251.38,261.23,92651626
2026-06-26,262.04,263.86,253.93,255.21,44921861
2026-06-29,256.23,259.67,252.4,257.19,75674627
2026-06-30,257.17,257.99,252.68,254.08,34958809
2026-07-01,254.1,264.29,250.83,261.92,52306800
2026-07-02,261.84,262.14,261.58,261.81,68386156
2026-07-03,263.29,265.95,260.85,261.73,82568038
2026-07-06,263.73,264.66,258.26,259.5,68437863
2026-07-07,258.06,263.05,256.96,261.08,75559010
2026-07-08,259.77,264.14,259.21,259.92,82470558
2026-07-09,258.11,264.82,257.86,261.26,44635144
2026-07-10,262.72,267.51,260.94,265.38,38573836
2026-07-13,265.9,267.27,264.13,265.58,85272486
2026-07-14,266.3,267.48,262.05,263.47,44478104
2026-07-15,264.08,265.51,257.53,258.53,74993682
2026-07-16,257.46,259.58,251.78,252.48,57237848
2026-07-17,252.06,253.18,247.86,248.28,36072960
2026-07-20,247.57,249.92,244.75,247.03,47758423
2026-07-21,246.66,252.06,246.37,251.94,73691623
2026-07-22,251.17,253.35,251.04,251.93,85044738
2026-07-23,251.06,262.04,248.67,258.87,41035142
2026-07-24,260.44,261.08,257.07,258.74,89453687
2026-07-27,258.61,258.73,249.72,251.3,70847942
2026-07-28,250.41,253.65,247.49,249.8,84822322
2026-07-29,251.52,252.36,248.88,249.12,36981412
2026-07-30,250.99,251.19,243.86,246.13,89547694
2026-07-31,245.99,247.36,240.1,242.24,35639030
2026-08-03,242.05,247.56,241.59,246.65,64057560
2026-08-04,248.71,249.72,244.16,247.3,78500206
2026-08-05,246.11,249.48,244.93,245.59,47865624
2026-08-06,247.73,251.38,246.47,248.46,65416511
2026-08-07,249.63,249.93,244.42,247.13,58683019
2026-08-10,247.8,248.33,244.35,244.78,39547615
2026-08-11,245.18,245.6,237.21,237.3,61130818
2026-08-12,234.94,237.89,233.6,237.66,54646648
2026-08-13,238.42,238.71,236.26,236.35,35221696
2026-08-14,237.05,247.61,235.22,245.94,64446405
2026-08-17,244.15,247.95,242.29,246.9,35907338
2026-08-18,244.57,250.04,243.93,248.59,77296809
2026-08-19,247.81,248.2,245.59,247.46,89369570
2026-08-20,248.77,257.62,248.06,255.69,47861562
2026-08-21,256.64,257.08,247.7,250.91,88877093
2026-08-24,252.59,253.51,247.54,249.94,70046112
2026-08-25,249.46,250.61,249.12,250.56,77277795
2026-08-26,254.03,254.07,244.49,244.88,85472125
2026-08-27,247.2,249.14,235.66,237.63,43746303
2026-08-28,236.99,239.61,231.35,233.17,78593435
