date,open,high,low,close,volume
2025-09-30,344.58,345.67,342.54,343.54,29974243
2025-10-01,341.32,344.45,331.36,332.28,21470740
2025-10-02,330.48,331.3,322.31,322.9,26117916
2025-10-03,321.13,321.56,317.94,319.03,26948142
2025-10-06,318.32,320.15,316.93,319.84,29192028
2025-10-07,320.64,326.35,320.56,323.59,21931315
2025-10-08,322.51,323.14,318.58,320.61,15267160
2025-10-09,320.02,320.77,317.05,317.06,37081079
2025-10-10,317.48,321.86,315.31,315.67,16064694
2025-10-13,316.78,317.88,313.47,314.8,28448827
2025-10-14,315.34,317.51,313.36,314.51,23772105
2025-10-15,313.46,319.97,309.6,317.77,32040103
2025-10-16,316.35,321.08,315.17,320.65,35540320
2025-10-17,322.03,322.13,315.87,315.98,15047348
2025-10-20,316.66,318.59,312.39,313.08,17029020
2025-10-21,313.63,318.95,312.96,317.77,22586032
2025-10-22,319.74,320.06,318.93,319.28,24875249
2025-10-23,318.28,318.41,312.95,314.15,16131444
2025-10-24,312.62,314.36,312.33,312.82,31362198
2025-10-27,312.15,314.96,308.05,311.1,33366516
2025-10-28,310.71,316.18,310.67,314.61,25815883
2025-10-29,314.07,315.27,309.7,311.51,34841488
2025-10-30,309.0,311.3,305.57,306.76,35221104
2025-10-31,306.86,307.7,298.33,298.65,25617754
2025-11-03,300.93,301.13,298.2,300.62,19011270
2025-11-04,301.71,307.27,300.75,306.38,23956802
2025-11-05,305.8,311.53,305.09,307.59,35426286
2025-11-06,309.82,310.43,300.77,301.09,16287169
2025-11-07,300.26,308.29,300.04,304.93,29343161
2025-11-10,301.46,302.52,298.86,301.05,31305093
2025-11-11,301.76,303.63,300.94,301.47,34911476
2025-11-12,302.15,312.78,299.37,310.28,19832185
2025-11-13,310.36,310.72,309.56,310.12,21585818
2025-11-14,309.73,310.06,308.22,309.07,19891008
2025-11-17,307.3,309.08,303.93,305.86,17007325
2025-11-18,304.94,306.31,300.94,302.37,31943231
2025-11-19,302.24,303.81,301.87,302.03,25893218
2025-11-20,302.95,306.97,301.49,303.57,16454300
2025-11-21,302.46,305.66,301.46,304.57,24427879
2025-11-24,304.0,304.43,298.09,298.81,32280886
2025-11-25,298.58,304.32,295.75,301.66,16027874
2025-11-26,300.5,308.19,298.98,305.39,14639286
2025-11-27,306.17,316.95,303.57,314.57,34421571
2025-11-28,313.94,315.72,311.33,312.35,30893276
2025-12-01,310.88,316.02,309.95,315.26,19069612
2025-12-02,315.15,329.8,313.46,325.43,18116081
2025-12-03,325.27,325.69,320.78,323.6,36277984
2025-12-04,323.93,327.72,320.51,325.55,26868648
2025-12-05,323.98,324.31,321.37,322.28,25557270
2025-12-08,324.22,325.49,316.59,318.79,22399474
2025-12-09,318.14,323.15,316.37,321.51,15038469
2025-12-10,320.19,325.93,319.88,324.93,18310234
2025-12-11,324.7,326.37,322.29,323.92,24875591
2025-12-12,325.06,325.1,319.79,322.16,37819556
2025-12-15,324.44,329.11,322.9,327.78,34731736
2025-12-16,325.33,338.29,324.03,333.88,17879405
2025-12-17,334.18,336.54,332.05,332.68,32860863
2025-12-18,335.12,336.1,330.13,330.56,25080923
2025-12-19,330.23,333.43,320.24,321.14,29608560
2025-12-22,322.03,328.09,321.72,323.32,35363505
2025-12-23,324.37,328.22,315.18,315.39,28597394
2025-12-24,313.85,324.89,312.03,322.76,34936543
2025-12-25,324.47,325.39,319.59,320.08,29281069
2025-12-26,321.96,324.26,317.17,317.18,24004258
2025-12-29,316.54,322.2,316.41,318.97,30047318
2025-12-30,317.78,321.1,310.48,313.49,28420115
2025-12-31,311.98,317.36,311.34,316.88,30472945
2026-01-01,316.63,318.08,311.48,313.78,32881288
2026-01-02,314.28,316.48,314.05,315.67,35622601
2026-01-05,314.85,315.31,309.13,313.73,21223345
2026-01-06,315.46,320.72,314.56,319.73,24537706
2026-01-07,320.78,325.04,319.09,322.66,25886501
2026-01-08,323.95,331.26,321.92,330.92,17960846
2026-01-09,328.96,329.86,320.48,322.4,29542489
2026-01-12,320.83,327.09,319.79,325.56,27973076
2026-01-13,326.09,335.36,323.38,331.59,31765718
2026-01-14,330.35,338.63,325.17,336.17,16705426
2026-01-15,339.13,343.07,330.64,331.76,24546437
2026-01-16,333.12,336.42,332.49,334.34,27827440
2026-01-19,332.95,333.39,327.35,327.94,35023760
2026-01-20,328.39,340.02,325.69,338.74,15158944
2026-01-21,340.68,341.02,337.49,338.31,35425856
2026-01-22,337.92,338.94,335.63,337.11,21798043
2026-01-23,336.53,340.53,335.28,336.37,17686552
2026-01-26,337.66,345.12,336.68,342.68,33771616
2026-01-27,345.37,350.55,342.32,349.68,37018595
2026-01-28,352.37,352.43,347.74,347.97,27153301
2026-01-29,346.55,346.85,345.42,346.69,32819720
2026-01-30,344.64,347.98,340.75,347.55,20965755
2026-02-02,346.52,350.42,346.23,347.64,22814075
2026-02-03,347.24,353.01,344.16,350.57,29002532
2026-02-04,348.17,349.17,342.47,346.39,22531443
2026-02-05,346.44,348.69,340.76,344.03,33290203
2026-02-06,343.85,345.86,338.1,339.67,25498164
2026-02-09,338.23,350.03,338.0,346.4,25966058
2026-02-10,347.23,348.81,346.55,347.55,35315183
2026-02-11,348.65,357.09,346.97,357.02,19670541
2026-02-12,356.98,369.64,355.61,365.05,22837752
2026-02-13,365.25,365.92,361.49,361.89,17613397
2026-02-16,362.24,362.91,359.96,360.29,25299952
2026-02-17,360.07,360.51,353.28,355.21,38139077
2026-02-18,357.02,357.33,345.8,346.78,33452414
2026-02-19,345.33,355.19,343.58,352.36,17297890
2026-02-20,355.37,357.23,345.79,347.75,24558131
2026-02-23,349.64,357.55,348.83,354.76,35037969
2026-02-24,355.04,358.62,353.72,356.79,28970520
2026-02-25,355.36,357.75,340.08,342.68,20043621
2026-02-26,340.48,344.72,339.97,342.27,33345712
2026-02-27,341.69,342.8,336.44,338.1,30135097
2026-03-02,338.88,346.44,335.62,344.04,19046264
2026-03-03,342.1,343.65,328.18,331.87,30970641
2026-03-04,333.32,333.75,324.33,327.29,25386097
2026-03-05,323.95,324.36,321.76,324.17,15513794
2026-03-06,325.3,331.95,322.98,330.12,25972178
2026-03-09,329.47,338.2,328.29,335.65,27902065
2026-03-10,330.98,333.83,330.09,332.16,16131605
2026-03-11,334.2,335.56,330.48,330.69,32459723
2026-03-12,329.4,332.21,328.02,330.58,27614164
2026-03-13,327.17,327.27,323.3,324.49,30815675
2026-03-16,323.91,334.8,321.44,332.54,28232847
2026-03-17,333.21,333.6,326.15,327.88,18798193
2026-03-18,329.63,338.2,329.39,336.61,28725604
2026-03-19,336.16,336.45,332.84,334.83,31208003
2026-03-20,333.47,338.02,329.44,336.58,18774926
2026-03-23,338.95,344.65,338.5,343.56,27778056
2026-03-24,343.87,344.61,332.24,337.42,19333210
2026-03-25,337.55,339.07,332.06,334.21,18491515
2026-03-26,335.8,336.66,328.09,331.13,30534222
2026-03-27,331.08,333.88,330.32,330.64,31557551
2026-03-30,330.5,331.08,323.85,326.95,38371520
2026-03-31,327.32,327.33,324.88,326.8,24141146
2026-04-01,328.14,333.73,327.23,332.19,34829681
2026-04-02,332.15,337.68,331.85,337.21,34766072
2026-04-03,338.83,341.63,336.85,340.5,36099032
2026-04-06,340.3,349.62,337.74,347.2,27660382
2026-04-07,344.91,349.73,343.95,347.35,34900482
2026-04-08,345.62,349.36,345.03,347.35,33185084
2026-04-09,345.42,345.53,339.01,342.62,17787481
2026-04-10,340.47,346.08,329.44,332.3,33590275
2026-04-13,332.28,333.78,325.84,326.76,34113368
2026-04-14,330.2,333.3,325.0,326.62,33767832
2026-04-15,324.98,331.01,322.45,330.63,30852540
2026-04-16,330.34,334.24,327.46,330.18,19484849
2026-04-17,329.6,329.76,323.71,326.71,32521293
2026-04-20,325.37,326.93,324.35,326.16,20739221
2026-04-21,327.59,328.56,327.56,328.01,29462572
2026-04-22,329.3,332.19,328.61,331.85,34487313
2026-04-23,330.4,335.37,330.38,331.81,15542183
2026-04-24,334.31,335.08,331.9,334.91,37198635
2026-04-27,333.04,334.07,326.91,328.18,19627352
2026-04-28,327.9,335.29,326.62,332.0,31299051
2026-04-29,333.05,335.55,327.15,327.52,27220711
2026-04-30,328.84,331.14,324.28,325.92,23657422
2026-05-01,327.33,329.18,315.38,317.02,16981917
2026-05-04,318.1,319.3,309.94,310.26,17228062
2026-05-05,310.96,320.27,310.26,320.24,28021873
2026-05-06,322.43,328.08,322.09,323.2,24806494
2026-05-07,322.36,324.4,317.41,318.11,22653592
2026-05-08,318.15,325.24,317.46,322.45,17717400
2026-05-11,321.89,324.85,321.06,323.97,21798608
2026-05-12,324.35,335.22,324.06,331.92,37720346
2026-05-13,333.55,335.0,326.58,329.79,20972124
2026-05-14,330.56,332.98,324.7,326.84,18438520
2026-05-15,325.3,329.95,323.76,329.19,17146807
2026-05-18,330.26,330.62,323.91,324.93,36688582
2026-05-19,325.32,330.53,322.08,328.96,28549924
2026-05-20,328.63,330.85,324.1,329.71,29812461
2026-05-21,328.02,336.0,327.94,334.24,32086999
2026-05-22,333.69,338.41,331.67,337.27,30136853
2026-05-25,338.88,341.94,326.45,330.62,37079788
2026-05-26,332.85,339.15,330.39,337.94,30712014
2026-05-27,338.76,340.25,334.63,335.35,26061798
2026-05-28,336.58,336.74,326.05,326.16,30834895
2026-05-29,325.08,326.47,318.87,321.58,36270979
2026-06-01,320.01,323.74,315.67,323.73,24560018
2026-06-02,323.48,328.44,320.6,324.06,21447037
2026-06-03,322.36,325.54,321.38,322.76,38187299
2026-06-04,321.98,324.36,319.99,320.27,34145581
2026-06-05,319.45,325.73,316.28,325.36,17478746
2026-06-08,322.42,323.09,319.36,320.97,31958700
2026-06-09,322.09,329.14,321.08,326.16,32166038
2026-06-10,326.04,327.88,315.69,316.46,30586261
2026-06-11,315.93,316.35,312.04,312.84,16950877
2026-06-12,312.86,321.56,311.41,318.03,37126314
2026-06-15,319.26,320.06,314.1,315.2,24983611
2026-06-16,314.5,318.13,313.83,315.45,36637359
2026-06-17,315.17,324.76,313.81,319.29,20418468
2026-06-18,319.49,328.92,319.43,327.98,31050225
2026-06-19,325.5,326.41,322.22,326.05,28025363
2026-06-22,328.11,333.13,327.98,329.61,33097796
2026-06-23,329.09,331.71,325.39,331.29,17079476
2026-06-24,332.78,336.03,320.9,322.63,30381794
2026-06-25,322.41,327.62,321.82,325.11,33491882
2026-06-26,323.94,330.72,318.89,328.96,16666928
2026-06-29,329.2,335.66,328.26,332.69,26160293
2026-06-30,331.11,334.43,330.94,332.62,33292411
2026-07-01,332.84,337.76,328.87,330.04,21581838
2026-07-02,329.75,342.74,328.51,337.43,37111112
2026-07-03,336.66,336.71,329.0,331.92,22249713
2026-07-06,331.08,342.64,328.73,342.43,25401780
2026-07-07,343.23,343.33,338.79,340.93,32962326
2026-07-08,340.59,344.38,340.03,343.75,33228664
2026-07-09,342.28,342.4,339.29,339.87,18866875
2026-07-10,339.8,349.03,337.31,345.85,15941664
2026-07-13,346.46,348.57,338.38,339.56,27526583
2026-07-14,340.06,340.58,334.53,336.45,16097648
2026-07-15,334.94,342.28,333.19,342.16,16933968
2026-07-16,341.78,350.96,340.06,348.54,16991394
2026-07-17,350.69,352.67,346.16,349.09,18061415
2026-07-20,350.81,351.44,348.63,351.26,14927243
2026-07-21,353.04,353.58,342.76,344.2,15987486
2026-07-22,343.76,351.91,340.2,350.92,32463640
2026-07-23,349.4,356.44,348.16,355.91,20046724
2026-07-24,355.81,360.59,355.04,357.57,16839417
2026-07-27,354.01,355.91,348.57,351.05,30178106
2026-07-28,351.63,354.16,342.04,344.84,21483239
2026-07-29,344.3,344.65,338.96,339.18,18271703
2026-07-30,338.65,342.59,337.91,338.98,27017665
2026-07-31,338.25,345.31,336.18,342.96,32121445
2026-08-03,342.97,350.31,341.23,348.56,28526985
2026-08-04,346.49,354.03,343.59,352.12,18175373
2026-08-05,352.11,352.86,349.48,352.76,27104971
2026-08-06,354.76,358.82,353.78,356.73,30284484
2026-08-07,355.84,366.0,355.06,362.88,17209553
2026-08-10,362.65,370.62,360.23,368.84,22513655
2026-08-11,366.83,368.24,365.84,366.85,26683511
2026-08-12,370.18,370.21,362.56,363.95,26388235
2026-08-13,367.19,370.24,359.24,362.02,35921524
2026-08-14,359.53,369.67,355.63,367.02,20917262
2026-08-17,368.24,368.76,364.75,368.31,38373756
2026-08-18,367.03,368.2,365.89,368.13,33611524
2026-08-19,363.94,373.18,363.42,371.49,35015800
2026-08-20,371.83,373.88,371.36,372.01,19221948
2026-08-21,368.62,373.29,365.5,370.36,34960653
2026-08-24,370.98,372.22,362.71,366.07,28360094
2026-08-25,364.74,369.6,364.08,369.04,36535103
2026-08-26,366.36,374.07,365.73,373.65,25593592
2026-08-27,369.83,375.66,368.45,373.56,34704467
2026-08-28,372.2,381.79,370.37,379.73,32132015
