date,open,high,low,close,volume
2025-09-30,532.03,539.13,531.73,535.32,97485588
2025-10-01,534.93,536.93,531.1,531.52,83380099
2025-10-02,532.82,532.91,531.39,532.31,82402695
2025-10-03,532.9,535.88,531.82,531.83,53332678
2025-10-06,532.7,534.26,524.51,527.24,74331262
2025-10-07,528.61,531.43,526.34,530.06,88577741
2025-10-08,528.72,531.59,527.2,531.3,100463612
2025-10-09,531.13,533.26,529.26,531.38,98079523
2025-10-10,532.66,533.78,528.29,529.41,48889253
2025-10-13,532.34,533.57,523.16,526.19,57005232
2025-10-14,526.02,526.17,521.01,524.07,107159541
2025-10-15,523.04,524.83,511.38,511.71,72375960
2025-10-16,513.55,514.73,508.19,510.59,85162440
2025-10-17,508.39,520.03,507.86,519.8,79547952
2025-10-20,518.84,521.14,512.17,518.54,112374472
2025-10-21,518.02,521.84,516.85,518.04,103721300
2025-10-22,517.77,518.29,512.6,515.18,109917187
2025-10-23,517.59,517.93,513.01,513.66,70192644
2025-10-24,512.12,514.17,511.49,513.88,56197499
2025-10-27,513.58,515.74,513.21,513.59,105579166
2025-10-28,512.96,515.51,509.66,510.22,48661018
2025-10-29,509.51,509.96,500.64,503.45,83420521
2025-10-30,504.23,504.54,503.82,504.32,88429467
2025-10-31,503.57,504.44,495.71,497.52,89631875
2025-11-03,495.41,500.98,495.09,499.62,56827503
2025-11-04,501.04,502.5,489.63,490.53,107281558
2025-11-05,491.1,496.4,489.89,495.19,109912200
2025-11-06,494.96,497.44,489.95,490.91,83200268
2025-11-07,491.99,492.22,490.25,490.61,70612120
2025-11-10,489.98,496.39,487.24,494.5,96860667
2025-11-11,493.37,494.62,486.72,490.19,84701417
2025-11-12,486.6,488.65,483.49,484.65,96787100
2025-11-13,483.87,486.58,483.02,485.42,63164195
2025-11-14,486.42,490.23,484.55,489.58,94101618
2025-11-17,491.14,491.42,477.53,478.03,83362655
2025-11-18,478.29,486.59,477.7,484.54,93993202
2025-11-19,484.05,488.6,483.05,484.41,63660246
2025-11-20,484.4,489.54,483.32,488.27,48798454
2025-11-21,488.98,490.14,487.72,489.41,81700527
2025-11-24,488.32,493.72,488.06,490.76,53028870
2025-11-25,487.75,500.22,486.43,498.83,103927590
2025-11-26,500.23,501.85,489.37,489.83,69013728
2025-11-27,491.19,492.01,487.26,491.49,120343194
2025-11-28,489.18,492.61,488.09,491.3,91021763
2025-12-01,491.68,492.23,485.9,487.92,120738130
2025-12-02,486.29,491.84,484.19,490.37,66143263
2025-12-03,491.87,492.05,487.86,488.65,95241914
2025-12-04,487.0,488.92,482.5,482.56,111838644
2025-12-05,483.46,484.53,476.63,477.92,104531138
2025-12-08,475.54,479.55,473.02,474.29,100959709
2025-12-09,474.22,477.85,471.46,477.8,78387786
2025-12-10,477.46,478.81,471.53,474.45,79751596
2025-12-11,472.69,473.93,464.32,467.96,88312648
2025-12-12,470.24,471.71,465.25,466.4,114411859
2025-12-15,464.77,464.87,459.45,460.24,109792841
2025-12-16,461.4,463.38,457.48,460.8,101089735
2025-12-17,459.53,474.11,455.54,471.06,76142456
2025-12-18,472.53,472.85,470.99,471.62,101459041
2025-12-19,475.07,475.84,463.66,465.4,104968647
2025-12-22,464.11,465.34,458.15,458.45,86969213
2025-12-23,459.67,460.49,448.14,448.48,48940567
2025-12-24,449.57,454.45,449.08,453.41,120328088
2025-12-25,453.63,453.87,441.5,444.37,68291566
2025-12-26,441.95,448.21,439.36,447.74,110704993
2025-12-29,449.41,456.32,447.62,451.93,120491661
2025-12-30,452.55,455.41,450.74,454.22,76000961
2025-12-31,452.61,457.45,451.19,454.52,69873988
2026-01-01,453.22,457.89,452.27,455.79,53934130
2026-01-02,453.59,455.86,452.24,453.91,104535700
2026-01-05,452.97,460.32,452.1,459.03,79989287
2026-01-06,458.72,460.64,456.6,457.43,87291660
2026-01-07,456.89,458.18,455.46,456.23,63500255
2026-01-08,458.29,458.45,455.91,456.87,95196483
2026-01-09,457.69,459.89,455.7,457.69,62113731
2026-01-12,457.91,465.36,457.34,464.33,73748727
2026-01-13,461.95,465.45,460.67,463.92,101753304
2026-01-14,463.58,464.52,457.02,458.76,81589894
2026-01-15,459.46,467.59,457.09,463.58,109416081
2026-01-16,463.49,465.44,460.42,461.27,87721549
2026-01-19,462.32,465.16,459.05,460.65,116184628
2026-01-20,457.67,464.05,454.17,462.87,69697055
2026-01-21,463.09,468.34,459.42,467.21,73210499
2026-01-22,469.28,473.14,458.02,461.3,106249731
2026-01-23,458.28,469.57,456.59,468.11,71601793
2026-01-26,467.69,475.77,466.36,472.62,84226660
2026-01-27,473.89,476.69,472.57,473.49,69413883
2026-01-28,475.28,478.16,468.03,469.33,86574199
2026-01-29,468.38,471.69,468.03,469.05,117146810
2026-01-30,470.87,471.49,468.72,469.49,103817033
2026-02-02,468.59,471.07,464.14,470.64,119254447
2026-02-03,471.65,474.92,469.99,474.63,82893830
2026-02-04,476.02,477.24,475.91,476.97,111305387
2026-02-05,477.79,480.91,477.06,479.65,50646483
2026-02-06,480.44,481.99,473.74,476.26,76546044
2026-02-09,475.35,476.84,474.11,475.12,87279698
2026-02-10,473.94,474.17,465.76,469.21,69785042
2026-02-11,468.82,468.91,459.56,460.19,72257783
2026-02-12,462.42,463.58,454.34,457.14,115427925
2026-02-13,455.94,458.23,455.73,457.89,89099495
2026-02-16,459.8,460.55,448.7,450.11,102820436
2026-02-17,450.87,453.75,446.24,446.38,52379659
2026-02-18,446.33,446.86,445.81,446.64,117404414
2026-02-19,447.56,448.1,445.21,445.77,111752549
2026-02-20,443.46,445.06,438.24,438.76,55718763
2026-02-23,438.22,444.54,437.62,442.98,47266876
2026-02-24,442.02,450.43,441.23,448.11,55444746
2026-02-25,450.05,453.34,449.67,453.31,112961839
2026-02-26,453.83,465.48,453.58,462.63,112418344
2026-02-27,461.75,462.99,460.94,462.47,55080794
2026-03-02,462.66,465.58,460.04,463.66,110962356
2026-03-03,463.2,469.05,460.41,467.64,61029557
2026-03-04,468.28,470.62,467.43,469.47,76674629
2026-03-05,470.33,472.49,465.76,469.8,53611238
2026-03-06,467.88,472.58,465.67,472.22,95313252
2026-03-09,470.54,475.86,469.8,475.82,57635194
2026-03-10,474.36,475.33,471.25,473.8,57458398
2026-03-11,471.71,473.02,468.95,471.54,83367070
2026-03-12,470.41,470.55,466.49,469.86,82318377
2026-03-13,468.38,476.52,467.03,475.58,70788922
2026-03-16,474.66,479.89,474.6,478.24,48661847
2026-03-17,477.25,480.01,476.83,478.17,69451959
2026-03-18,477.95,489.89,476.15,488.5,63369717
2026-03-19,489.54,494.02,486.23,492.43,92977481
2026-03-20,492.87,499.62,491.71,498.96,99669996
2026-03-23,497.19,506.05,496.84,504.43,61811544
2026-03-24,503.55,505.13,499.96,501.25,51168911
2026-03-25,502.4,510.1,500.95,509.6,87228688
2026-03-26,509.45,516.92,509.12,511.67,111247333
2026-03-27,512.23,513.64,504.43,507.49,51653428
2026-03-30,509.94,511.17,506.02,509.22,92751693
2026-03-31,505.9,509.69,503.35,508.02,83549040
2026-04-01,506.2,509.19,504.89,509.12,59749227
2026-04-02,509.39,509.54,498.79,500.37,83263523
2026-04-03,502.21,503.44,500.64,501.07,80661992
2026-04-06,500.58,501.45,499.92,500.24,75639360
2026-04-07,499.81,506.08,497.97,502.7,86078243
2026-04-08,502.47,503.82,500.02,501.21,56457223
2026-04-09,502.56,506.13,501.66,503.51,88742956
2026-04-10,503.76,504.1,498.8,501.82,87764065
2026-04-13,502.02,502.63,498.47,500.18,58123343
2026-04-14,502.53,503.69,494.41,495.36,80709387
2026-04-15,496.75,500.33,495.54,499.88,89722490
2026-04-16,501.57,504.7,498.56,504.11,103099359
2026-04-17,504.63,505.41,503.49,503.82,53279877
2026-04-20,505.51,507.74,504.34,506.66,113615424
2026-04-21,505.34,505.64,503.1,504.42,98176626
2026-04-22,505.08,513.37,503.8,510.23,101192799
2026-04-23,512.67,515.51,512.24,513.2,98447681
2026-04-24,511.82,516.3,511.31,513.08,115471145
2026-04-27,516.05,516.87,509.84,510.37,49515880
2026-04-28,509.97,510.08,503.72,504.49,59025712
2026-04-29,506.6,513.28,503.35,511.96,92272347
2026-04-30,511.54,513.91,507.41,508.28,96694687
2026-05-01,507.14,512.71,504.81,510.91,116968739
2026-05-04,509.68,515.25,505.43,512.55,98534157
2026-05-05,510.78,523.49,510.2,522.29,117310945
2026-05-06,521.29,521.79,520.31,521.42,70939583
2026-05-07,519.73,521.36,513.89,516.6,54898454
2026-05-08,514.41,530.65,512.92,528.12,73032543
2026-05-11,528.43,532.23,527.75,531.84,56931086
2026-05-12,529.76,531.3,524.57,524.85,79723143
2026-05-13,525.28,525.73,522.62,524.18,57759768
2026-05-14,521.5,523.71,517.54,517.98,65157051
2026-05-15,517.92,518.31,514.83,516.3,51784264
2026-05-18,517.54,520.01,514.5,514.56,47585122
2026-05-19,515.54,518.87,513.51,518.16,91818831
2026-05-20,518.47,518.59,511.22,512.79,60389095
2026-05-21,510.14,517.74,507.18,515.71,46648356
2026-05-22,517.11,518.91,516.25,517.37,120424051
2026-05-25,517.12,517.7,514.46,514.49,61401123
2026-05-26,515.99,517.88,509.2,512.76,91119223
2026-05-27,512.95,514.14,507.3,507.46,101172548
2026-05-28,505.87,506.27,499.9,500.27,114494980
2026-05-29,499.43,500.37,496.99,498.79,108479683
2026-06-01,499.69,502.7,498.06,498.87,79042082
2026-06-02,499.77,504.64,499.04,503.6,59548046
2026-06-03,501.83,502.98,497.96,500.22,61686230
2026-06-04,500.88,503.1,496.34,498.7,94494704
2026-06-05,500.1,509.08,497.1,507.62,121422000
2026-06-08,505.93,506.78,500.89,503.73,80452152
2026-06-09,503.56,508.96,503.24,507.88,74955430
2026-06-10,507.63,510.99,505.95,510.42,56745096
2026-06-11,511.8,526.38,510.36,521.7,117479248
2026-06-12,521.57,523.17,516.61,517.19,94707141
2026-06-15,514.94,519.21,513.96,516.36,93383722
2026-06-16,519.47,520.97,517.4,520.57,103041451
2026-06-17,520.36,520.61,514.1,517.77,100232674
2026-06-18,517.91,521.07,510.73,511.57,55786076
2026-06-19,511.35,512.92,507.29,508.6,55159718
2026-06-22,509.85,514.57,508.06,508.11,98257344
2026-06-23,507.88,515.07,507.49,513.56,100607046
2026-06-24,511.78,519.37,510.7,519.1,112395727
2026-06-25,518.58,518.77,509.88,511.49,114694813
2026-06-26,513.38,514.63,511.12,513.76,95741317
2026-06-29,513.77,520.79,513.54,520.1,51257704
2026-06-30,520.96,523.42,515.71,515.76,89754180
2026-07-01,513.34,522.17,511.97,520.28,62408407
2026-07-02,517.82,524.88,516.49,523.29,89823922
2026-07-03,523.1,542.5,520.27,539.27,76155283
2026-07-06,541.02,542.37,526.97,528.45,101163805
2026-07-07,528.82,531.83,526.46,527.99,111497764
2026-07-08,526.22,526.62,522.72,526.39,49194093
2026-07-09,528.02,528.47,523.87,525.56,62627951
2026-07-10,526.41,530.36,522.34,526.14,119395296
2026-07-13,523.72,525.63,520.71,523.73,100296647
2026-07-14,527.71,528.14,518.93,522.91,85045899
2026-07-15,524.27,524.64,519.98,523.8,88114938
2026-07-16,525.47,528.22,524.91,527.49,118811027
2026-07-17,527.65,537.95,526.58,533.29,76564069
2026-07-20,533.55,534.58,525.56,526.11,86383438
2026-07-21,526.52,527.57,522.04,522.56,67995253
2026-07-22,523.59,526.62,518.76,519.64,64391331
2026-07-23,518.89,519.27,511.45,513.95,48300524
2026-07-24,513.83,528.58,513.4,527.71,83272628
2026-07-27,525.68,527.43,520.0,521.64,81952269
2026-07-28,522.33,530.73,521.26,529.93,62669825
2026-07-29,528.55,529.42,526.98,527.5,56381775
2026-07-30,529.37,531.54,528.2,531.06,116508973
2026-07-31,530.19,534.58,528.0,532.65,115088297
2026-08-03,533.06,533.13,532.45,532.9,95048654
2026-08-04,535.22,539.41,532.19,535.59,65290364
2026-08-05,536.85,539.46,529.15,530.85,120814634
2026-08-06,531.02,532.95,524.31,528.3,52418869
2026-08-07,527.3,533.27,527.03,530.19,83261749
2026-08-10,530.57,532.23,530.52,531.85,101320352
2026-08-11,533.17,533.83,517.27,519.35,64030463
2026-08-12,517.29,531.72,511.91,531.46,87098286
2026-08-13,531.82,532.43,524.93,526.97,70279595
2026-08-14,525.93,532.62,520.66,529.23,71922666
2026-08-17,527.96,534.03,525.74,531.93,65960318
2026-08-18,529.13,537.88,529.1,536.6,120897075
2026-08-19,541.68,546.34,529.91,533.05,105755566
2026-08-20,532.6,539.62,531.79,538.14,111972685
2026-08-21,536.09,544.71,532.69,543.77,82414915
2026-08-24,544.15,546.51,538.84,539.36,74977818
2026-08-25,537.5,542.91,533.62,540.84,112018379
2026-08-26,542.38,543.75,536.29,537.7,76881094
2026-08-27,537.41,539.19,535.21,539.09,102835367
2026-08-28,537.84,539.6,527.19,527.25,86957549
